,ifm_terminal_frequency,ifm_start,ifm_peak_frequency,ifm_stop,ifm_region_id,ifm_rms,ifm_peak_amplitude,ifm_duration,ifm_peak_freq_resolution,cf_terminal_frequency,cf_start,cf_peak_frequency,cf_stop,cf_region_id,cf_rms,cf_peak_amplitude,cf_duration,cf_peak_freq_resolution,tfm_terminal_frequency,tfm_start,tfm_peak_frequency,tfm_stop,tfm_region_id,tfm_rms,tfm_peak_amplitude,tfm_duration,tfm_peak_freq_resolution,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
169,,,,,,,,,,102427.597955707,0.001056,102587.30834752982,0.01984,cf1,0.02508884339405632,0.050262451171875,0.018784,106.42826734780758,95180.72289156627,0.01984,101204.81927710844,0.0215,fm1,0.012606045772631266,0.029876708984375,0.0016600000000000002,1201.923076923077,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_72,-10,Aditya_2018-08-19_0120-0200_72,1,,,,
170,104651.16279069768,0.001048,108139.53488372092,0.0019079999999999998,fm1,0.005988413441264525,0.013214111328125,0.00086,2314.8148148148152,109448.70283018867,0.0019079999999999998,109522.40566037738,0.042612,cf1,0.02168033560478972,0.044830322265625,0.040704000000000004,49.12556494399686,93648.20846905537,0.042612,106677.52442996742,0.04384,fm2,0.009829834300316687,0.018218994140625,0.001228,1623.3766233766235,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_73,-10,Aditya_2018-08-19_0120-0200_73,1,,,,
171,104166.66666666669,0.000968,108796.29629629626,0.0014,fm1,0.03753345847195656,0.068634033203125,0.00043200000000000004,4545.454545454545,108890.78863004917,0.0014,108997.64907031418,0.020116,cf1,0.10098707106144868,0.191986083984375,0.018716,106.83760683760686,86776.85950413223,0.020116,108471.07438016527,0.022052000000000002,fm2,0.06577784219840888,0.134979248046875,0.001936,1028.80658436214,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_74,-10,Aditya_2018-08-19_0120-0200_74,2,,,,
172,100502.51256281408,0.000936,103015.07537688443,0.001732,fm1,0.013479432308931331,0.030792236328125,0.000796,2500.0,105953.43353964043,0.001732,106248.15797229591,0.015304,cf1,0.051640721653239435,0.094818115234375,0.013572,147.3187978786093,91597.79614325069,0.015304,106749.31129476584,0.016756,fm2,0.037527971057697285,0.081634521484375,0.001452,1373.6263736263734,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_79,-10,Aditya_2018-08-19_0120-0200_79,1,,,,
173,103658.53658536584,0.0016359999999999999,106707.31707317072,0.001964,fm1,0.05882631934551855,0.092254638671875,0.000328,5952.380952380952,109626.69394016877,0.001964,109818.46075172591,0.033252,cf1,0.12147628126989178,0.228729248046875,0.031287999999999996,63.905930470347656,58823.52941176471,0.033252,117647.0588235294,0.033319999999999995,fm2,0.05637984422532372,0.078216552734375,6.8e-05,27777.777777777777,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_8,-10,Aditya_2018-08-19_0120-0200_8,1,,,,
174,95117.84511784509,0.00020800000000000001,103535.35353535351,0.001396,fm1,0.03762548065866637,0.091094970703125,0.001188,1677.8523489932886,105035.49245785273,0.001396,105090.94942324756,0.019428,cf1,0.1010455183738852,0.215850830078125,0.018032,110.86474501108648,94919.78609625668,0.019428,105614.97326203207,0.020176,fm2,0.030076616419483438,0.058685302734375,0.0007480000000000001,2659.5744680851058,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_83,-10,Aditya_2018-08-19_0120-0200_83,1,,,,
175,97826.08695652176,0.001076,106777.49360613813,0.00264,fm1,0.028396189193105083,0.062835693359375,0.001564,1275.5102040816328,108003.32317917477,0.00264,108211.02187759627,0.017084000000000002,cf1,0.05752007928386035,0.110198974609375,0.014444,138.42746400885937,93427.83505154641,0.017084000000000002,106958.76288659793,0.018636,fm2,0.022206061744949025,0.039703369140625,0.001552,1282.051282051282,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90,-10,Aditya_2018-08-19_0120-0200_90,1,,,,
176,90909.09090909091,0.000992,125000.0,0.001168,fm1,0.005551370820895681,0.009918212890625,0.000176,10869.565217391304,106347.89777411376,0.001168,106485.29815883485,0.015724000000000002,cf1,0.020369892276741727,0.043548583984375,0.014556,137.36263736263737,95394.73684210527,0.015724000000000002,105263.15789473684,0.017244,fm2,0.011028276190092818,0.024139404296875,0.0015199999999999999,1308.9005235602094,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_93,-10,Aditya_2018-08-19_0120-0200_93,1,,,,
177,,,,,,,,,,103150.3061426032,0.000736,103249.06182105473,0.020988,cf1,0.015103757117918096,0.030426025390625,0.020252000000000003,98.73617693522907,87209.30232558139,0.020988,94080.33826638476,0.02288,fm1,0.012418902168090351,0.025177001953125,0.0018920000000000002,1054.8523206751054,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_94,-10,Aditya_2018-08-19_0120-0200_94,1,,,,
178,104166.66666666669,0.000572,102678.57142857142,0.0012439999999999999,fm1,0.04611222116036563,0.101776123046875,0.000672,2941.1764705882347,107104.55764075066,0.0012439999999999999,107238.60589812332,0.016163999999999998,cf1,0.1611324292028909,0.275482177734375,0.01492,133.9764201500536,100694.44444444444,0.016163999999999998,105034.72222222223,0.017315999999999998,fm2,0.11807041260017075,0.223602294921875,0.001152,1724.1379310344828,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_96,-10,Aditya_2018-08-19_0120-0200_96,1,,,,
179,,,,,,,,,,104785.4785478548,0.002564,105085.50855085508,0.015896,cf1,0.012843346456496957,0.033416748046875,0.013332,149.97000599880025,90361.44578313251,0.015896,98192.77108433736,0.017556,fm1,0.0239840938637271,0.057098388671875,0.0016600000000000002,1201.923076923077,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_11,-10,Aditya_2018-08-20_0200-0300_11,1,,,,
180,88694.85294117649,0.000772,104779.41176470587,0.002948,fm1,0.02830894060061503,0.052764892578125,0.002176,915.7509157509156,106300.81300813008,0.002948,106453.25203252034,0.022628,cf1,0.03944878093669483,0.071746826171875,0.01968,101.58472165786266,86538.46153846155,0.022628,93531.46853146852,0.024916,fm2,0.03264048602317135,0.069366455078125,0.002288,871.0801393728223,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_16,-10,Aditya_2018-08-20_0200-0300_16,1,,,,
181,91494.84536082475,0.000184,103737.11340206183,0.001736,fm1,0.02006567576028311,0.045684814453125,0.001552,1282.051282051282,105693.24712643678,0.001736,105827.94540229882,0.024008,cf1,0.018637164188528062,0.044647216796875,0.022272,89.76660682226212,44146.8253968254,0.024008,90773.80952380953,0.026024000000000002,fm2,0.01043810865656906,0.028839111328125,0.002016,988.1422924901185,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_23,-10,Aditya_2018-08-20_0200-0300_23,2,,,,
182,90311.00478468901,0.00058,102870.8133971292,0.002252,fm1,0.019336639498669803,0.040740966796875,0.0016719999999999999,1190.4761904761906,104580.04892633867,0.002252,104783.90867083444,0.016968,cf1,0.037053134479298235,0.067779541015625,0.014716,135.8695652173913,86592.17877094973,0.016968,92178.77094972068,0.019116,fm2,0.02083128296307647,0.045867919921875,0.002148,929.3680297397771,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_38,-10,Aditya_2018-08-20_0200-0300_38,1,,,,
183,,,,,,,,,,104527.52529583263,0.000736,104613.27388098095,0.024059999999999998,cf1,0.030561319731421507,0.070648193359375,0.023324,85.73388203017831,87868.48072562358,0.024059999999999998,92403.62811791383,0.025824,fm1,0.013178404666817009,0.030181884765625,0.0017640000000000002,1131.2217194570135,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_39,-10,Aditya_2018-08-20_0200-0300_39,2,,,,
184,94433.39960238569,0.0,104373.7574552684,0.002012,fm1,0.006298334876448065,0.015472412109375,0.002012,992.0634920634919,104325.84269662922,0.002012,104353.93258426967,0.037612,cf1,0.02732167238227754,0.061126708984375,0.0356,56.167153448663214,91708.54271356783,0.037612,98827.47068676716,0.04,fm2,0.01997937177663648,0.046234130859375,0.002388,836.1204013377927,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_54,-10,Aditya_2018-08-20_0200-0300_54,1,,,,
185,91437.63213530654,0.000824,103594.08033826637,0.002716,fm1,0.014666420394188187,0.034759521484375,0.0018920000000000002,1054.8523206751054,105092.18612818264,0.002716,105267.77875329237,0.025496,cf1,0.024068437743713,0.044952392578125,0.02278,87.78089887640448,86162.98811544992,0.025496,103565.36502546688,0.027852,fm2,0.019183682050699025,0.050201416015625,0.002356,847.4576271186439,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_61,-10,Aditya_2018-08-20_0200-0300_61,1,,,,
186,94078.94736842104,1.2e-05,98684.2105263158,0.001532,fm1,0.008748810600346955,0.018218994140625,0.0015199999999999999,1308.9005235602094,106123.50804359108,0.001532,106253.24338349767,0.016947999999999998,cf1,0.01401445944770605,0.032318115234375,0.015416,129.66804979253112,90053.76344086023,0.016947999999999998,95878.13620071684,0.019180000000000003,fm2,0.005592085358496705,0.015167236328125,0.002232,892.8571428571429,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_64,-10,Aditya_2018-08-20_0200-0300_64,1,,,,
187,91445.42772861358,0.000356,93657.81710914453,0.0017120000000000002,fm1,0.017517113603989432,0.037933349609375,0.001356,1470.5882352941173,104243.54243542436,0.0017120000000000002,104411.27138544113,0.02556,cf1,0.04988924784486665,0.101654052734375,0.023847999999999998,83.83635144198523,43877.551020408166,0.02556,102551.02040816328,0.02752,fm2,0.01479825087533753,0.033721923828125,0.00196,1016.260162601626,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_66,-10,Aditya_2018-08-20_0200-0300_66,3,,,,
188,91973.24414715717,9.2e-05,97826.08695652171,0.001288,fm1,0.006126061838386754,0.013458251953125,0.001196,1666.666666666667,104285.71428571429,0.001288,104428.57142857145,0.022288,cf1,0.019129485075824286,0.044586181640625,0.021,95.20182787509519,89330.02481389578,0.022288,94913.15136476426,0.0239,fm2,0.010611347956098905,0.023895263671875,0.0016120000000000002,1237.6237623762374,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_71,-10,Aditya_2018-08-20_0200-0300_71,1,,,,
189,,,,,,,,,,105921.93808882906,0.00168,105921.93808882906,0.0314,cf1,0.025051623633218542,0.054473876953125,0.02972,67.27664155005381,88659.79381443301,0.0314,104123.7113402062,0.033339999999999995,fm1,0.01439876693539564,0.033233642578125,0.0019399999999999999,1028.80658436214,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_72,-10,Aditya_2018-08-20_0200-0300_72,1,,,,
190,,,,,,,,,,102836.87943262412,0.000128,102947.695035461,0.018175999999999998,cf1,0.013144821366478895,0.027679443359375,0.018047999999999998,110.76650420912716,89743.58974358975,0.018175999999999998,101398.6013986014,0.019892,fm1,0.0077285419257110315,0.016510009765625,0.001716,1162.7906976744189,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_73,-10,Aditya_2018-08-20_0200-0300_73,1,,,,
191,12096.774193548386,0.0008759999999999999,104838.70967741935,0.001124,fm1,0.0030871449994047525,0.007171630859375,0.000248,7812.5,105932.20338983052,0.001124,106114.45234189904,0.023072,cf1,0.016410617756093773,0.036407470703125,0.021948,91.10787172011663,90962.441314554,0.023072,102112.67605633802,0.024776,fm2,0.007591414932924647,0.015411376953125,0.001704,1168.2242990654206,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_76,-10,Aditya_2018-08-20_0200-0300_76,1,,,,
192,90395.48022598874,0.000612,98870.05649717513,0.0020280000000000003,fm1,0.00547965544540099,0.017791748046875,0.001416,1404.4943820224719,101244.47545940918,0.0020280000000000003,101477.08769481276,0.019224,cf1,0.012141010517790755,0.030426025390625,0.017196,116.27906976744184,42959.42720763723,0.019224,102625.2983293556,0.0209,fm2,0.0062813944732088576,0.016387939453125,0.0016760000000000002,1190.4761904761906,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_79,-10,Aditya_2018-08-20_0200-0300_79,1,,,,
193,92233.00970873787,0.000288,96278.31715210355,0.001524,fm1,0.012660318171599743,0.025909423828125,0.001236,1612.9032258064515,104201.60238494504,0.001524,104294.76430035404,0.022992,cf1,0.030241481836301883,0.069610595703125,0.021468,93.14456035767513,43791.57427937916,0.022992,99778.27050997782,0.024796000000000002,fm2,0.018671321313993718,0.047393798828125,0.0018039999999999998,1106.1946902654868,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_80,-10,Aditya_2018-08-20_0200-0300_80,1,,,,
194,88075.88075880757,0.000696,98915.9891598916,0.002172,fm1,0.02390786169707433,0.042449951171875,0.0014759999999999999,1351.3513513513512,100981.70034311856,0.002172,101362.9431948151,0.023156,cf1,0.029686772987611517,0.060760498046875,0.020984,95.27439024390243,84188.91170431212,0.023156,98049.2813141684,0.025103999999999998,fm2,0.016893397653606246,0.036346435546875,0.001948,1024.5901639344265,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_88,-10,Aditya_2018-08-20_0200-0300_88,1,,,,
195,93220.33898305084,0.000776,94632.76836158194,0.0021920000000000004,fm1,0.0036947893532472366,0.009368896484375,0.001416,1404.4943820224719,104823.52941176473,0.0021920000000000004,105058.82352941179,0.019191999999999997,cf1,0.011610490144692986,0.026031494140625,0.017,117.59172154280338,90909.09090909091,0.019191999999999997,103104.21286031044,0.020996,fm2,0.010473077660644892,0.022979736328125,0.0018039999999999998,1106.1946902654868,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_90,-10,Aditya_2018-08-20_0200-0300_90,1,,,,
196,,,,,,,,,,105413.58439811699,0.0007559999999999999,105497.646267653,0.012652,cf1,0.02809623601855721,0.056793212890625,0.011895999999999999,168.01075268817203,94213.64985163207,0.012652,97922.84866468844,0.013999999999999999,fm1,0.033765289361714385,0.063873291015625,0.001348,1479.2899408284025,segment_matching_annotaudio_Aditya_2018-08-20_0200-0300_92,-10,Aditya_2018-08-20_0200-0300_92,1,,,,
197,103225.80645161292,0.001232,106451.61290322582,0.001852,fm1,0.003158223336963471,0.007598876953125,0.00062,3205.128205128205,105891.6058916059,0.001852,106070.35607035608,0.029824,cf1,0.0428754645694701,0.098114013671875,0.027972000000000004,71.4898484415213,89613.97058823529,0.029824,105238.97058823529,0.032,fm2,0.025627700515936228,0.056121826171875,0.002176,915.7509157509156,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_18,-10,Aditya_2018-08-20_0300-0400_18,2,,,,
198,94101.12359550562,0.0008960000000000001,106741.57303370787,0.00232,fm1,0.015120380636308578,0.034149169921875,0.001424,1396.6480446927374,106224.62787550745,0.00232,106698.24086603518,0.0171,cf1,0.039346200945012864,0.074005126953125,0.014780000000000001,135.2813852813853,92326.13908872902,0.0171,104316.54676258992,0.018768,fm2,0.021507362376533768,0.041961669921875,0.001668,1196.1722488038274,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_19,-10,Aditya_2018-08-20_0300-0400_19,1,,,,
199,91397.8494623656,0.00044,97849.4623655914,0.0023,fm1,0.00586064523170522,0.012542724609375,0.00186,1072.961373390558,104881.0739821976,0.0023,104917.5543557566,0.029712,cf1,0.018250451004533503,0.039764404296875,0.027412,72.95010213014298,59976.247030878876,0.029712,93230.40380047508,0.031396,fm2,0.007807661747736176,0.019317626953125,0.001684,1184.8341232227488,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_25,-10,Aditya_2018-08-20_0300-0400_25,1,,,,
200,92570.75471698113,0.000788,101415.09433962264,0.002484,fm1,0.022836740322377726,0.049652099609375,0.001696,1173.7089201877934,102543.3695971773,0.002484,102616.87738900325,0.016087999999999998,cf1,0.02619404162227673,0.049774169921875,0.013604,146.9723691945914,85240.27459954232,0.016087999999999998,96109.83981693363,0.017836,fm2,0.01983087140604322,0.045135498046875,0.001748,1141.552511415525,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_35,-10,Aditya_2018-08-20_0300-0400_35,1,,,,
201,100000.0,0.000916,106250.0,0.001396,fm1,0.01178088141892662,0.024688720703125,0.00047999999999999996,4098.360655737705,106888.47235238989,0.001396,106935.3327085286,0.022736000000000003,cf1,0.03840336776324985,0.078826904296875,0.02134,93.70314842578709,89488.63636363637,0.022736000000000003,100142.04545454547,0.024144,fm2,0.023277556076574737,0.063751220703125,0.001408,1412.4293785310736,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_58,-10,Aditya_2018-08-20_0300-0400_58,1,,,,
202,43736.50107991362,0.000348,90172.78617710584,0.0022,fm1,0.019533975248343667,0.049224853515625,0.001852,1077.5862068965516,101797.80527667524,0.0022,101856.175577866,0.019332,cf1,0.033817273773536084,0.063568115234375,0.017131999999999998,116.71335200746964,83520.17937219731,0.019332,89686.09865470849,0.021116,fm2,0.04186743351241426,0.101837158203125,0.001784,1116.0714285714287,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_85,-10,Aditya_2018-08-20_0300-0400_85,1,,,,
203,92689.29503916447,0.000452,95953.00261096604,0.001984,fm1,0.017135948289991616,0.029693603515625,0.001532,1302.0833333333333,105600.53981106613,0.001984,105937.92172739538,0.01384,cf1,0.04824326835161041,0.086761474609375,0.011856,168.57720836142954,86680.76109936574,0.01384,104651.16279069765,0.015732,fm2,0.0570900083551807,0.120452880859375,0.0018920000000000002,1054.8523206751054,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_90,-10,Aditya_2018-08-20_0300-0400_90,1,,,,
204,,,,,,,,,,105027.46596608552,0.002064,105146.88320993552,0.018812,cf1,0.023841561915945258,0.043060302734375,0.016748,119.38872970391596,87434.0949033392,0.018812,101054.48154657296,0.021088,fm1,0.021487711648703924,0.047088623046875,0.0022760000000000002,877.1929824561405,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_91,-10,Aditya_2018-08-20_0300-0400_91,1,,,,
205,,,,,,,,,,106135.8909174948,0.001256,106366.99792003696,0.018563999999999997,cf1,0.015592232863592263,0.033782958984375,0.017308,115.52680221811458,87009.80392156863,0.018563999999999997,105392.15686274509,0.020196000000000002,fm1,0.01850493426460054,0.041595458984375,0.001632,1219.5121951219512,segment_matching_annotaudio_Aditya_2018-08-20_0300-0400_92,-10,Aditya_2018-08-20_0300-0400_92,1,,,,
