,ifm_region_id,ifm_start,ifm_peak_frequency,ifm_peak_freq_resolution,ifm_rms,ifm_stop,ifm_terminal_frequency,ifm_duration,ifm_peak_amplitude,cf_region_id,cf_start,cf_peak_frequency,cf_peak_freq_resolution,cf_rms,cf_stop,cf_terminal_frequency,cf_duration,cf_peak_amplitude,tfm_region_id,tfm_start,tfm_peak_frequency,tfm_peak_freq_resolution,tfm_rms,tfm_stop,tfm_terminal_frequency,tfm_duration,tfm_peak_amplitude,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
100,fm1,0.000576,106927.71084337351,1000.0,0.01614507390565913,0.002568,94879.51807228917,0.0019920000000000003,0.035675048828125,cf1,0.002568,108958.33333333331,138.811771238201,0.038221313531571405,0.016968,108819.44444444444,0.0144,0.0684814453125,fm2,0.016968,107493.85749385747,1225.4901960784316,0.019853441881238217,0.018596,92751.84275184275,0.001628,0.04254150390625,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,
101,fm1,0.0010400000000000001,99128.54030501087,1086.9565217391305,0.025062148176728617,0.002876,92047.9302832244,0.001836,0.057159423828125,cf1,0.002876,103202.2828154724,105.66356720202873,0.047224950541095684,0.0218,103043.75396322132,0.018924,0.0958251953125,fm2,0.0218,96299.81024667932,946.969696969697,0.02967834521037068,0.023908000000000002,87286.52751423151,0.0021079999999999996,0.082122802734375,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,2,,,
102,,,,,,,,,,cf1,0.00044,104744.72807991119,138.65779256794232,0.04778519763466135,0.014856,104605.99334073252,0.014416,0.08154296875,fm1,0.014856,95435.68464730289,1033.0578512396694,0.023949705351212176,0.016784,89730.29045643154,0.001928,0.05059814453125,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,
103,,,,,,,,,,cf1,0.0,103554.28914217158,149.88009592326142,0.015047318972261147,0.013336,103404.31913617275,0.013336,0.035003662109375,fm1,0.013336,96153.84615384617,1196.1722488038274,0.0056728947769649355,0.015,90144.23076923077,0.0016640000000000001,0.01287841796875,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,
104,,,,,,,,,,cf1,8.8e-05,104931.79433368312,174.82517482517483,0.015864308524479984,0.011524,104669.46484784891,0.011436,0.0352783203125,fm1,0.011524,104604.2003231018,806.4516129032259,0.01564146647087077,0.013999999999999999,88045.23424878837,0.0024760000000000003,0.0423583984375,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,
105,fm1,0.00023999999999999998,103448.27586206897,5681.818181818182,0.006265940630885347,0.000588,100574.71264367817,0.000348,0.011749267578125,cf1,0.000588,105123.56061586234,64.68305304010349,0.022179164236628527,0.031504000000000004,104606.02924052274,0.030916000000000003,0.054229736328125,fm2,0.031504000000000004,102254.42834138486,803.8585209003215,0.011339052758773787,0.033988,96618.35748792274,0.002484,0.03070068359375,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,
106,fm1,0.0009599999999999999,104719.76401179943,1470.5882352941173,0.011746978682953994,0.002316,95870.20648967553,0.001356,0.02301025390625,cf1,0.002316,106894.04934687958,145.09576320371445,0.03284683855975086,0.016096,106821.48040638608,0.01378,0.060302734375,fm2,0.016096,105079.68127490039,992.0634920634919,0.018026582370828537,0.018104,92131.47410358566,0.002008,0.039794921875,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,
107,,,,,,,,,,cf1,0.00028399999999999996,105931.31057732829,105.30749789385004,0.027875697278950274,0.019268,105773.2827644332,0.018984,0.059906005859375,fm1,0.019268,102004.71698113206,1173.7089201877934,0.017053948734704283,0.020964,94339.62264150943,0.001696,0.0457763671875,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,
108,,,,,,,,,,cf1,2.4e-05,108467.63878229726,127.8772378516624,0.015367153316289557,0.01566,108339.72883090304,0.015636,0.031005859375,fm1,0.01566,106796.11650485438,1612.9032258064515,0.006133888743004568,0.016896,102750.80906148868,0.001236,0.013275146484375,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,
109,fm1,0.0008960000000000001,103230.33707865168,1396.6480446927374,0.010389747230474408,0.00232,93398.87640449438,0.001424,0.0201416015625,cf1,0.00232,106804.6536796537,135.2082206598161,0.023866650309662236,0.017103999999999998,106601.73160173162,0.014784,0.05059814453125,fm2,0.017103999999999998,106659.14221218963,1126.1261261261259,0.014711470499667326,0.018876,89164.7855530474,0.001772,0.0308837890625,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,
110,fm1,0.0007639999999999999,107585.13931888543,1543.20987654321,0.023060398479899016,0.0020559999999999997,95201.23839009287,0.001292,0.047698974609375,cf1,0.0020559999999999997,108057.22891566264,150.51173991571343,0.03540320050079213,0.015336,107831.32530120481,0.013280000000000002,0.064422607421875,fm2,0.015336,108142.49363867684,1269.035532994924,0.03811730679438983,0.016908000000000003,92875.31806615778,0.001572,0.085723876953125,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,2,,,
111,fm1,0.00023199999999999997,97022.58726899387,1024.5901639344265,0.06279303092224613,0.00218,90349.07597535936,0.001948,0.1268310546875,cf1,0.00218,108314.15420023016,143.7607820586544,0.09641648534365488,0.016084,108098.38895281934,0.013904,0.19781494140625,fm2,0.016084,104606.52591170826,957.8544061302682,0.03941232684255831,0.018168,87332.05374280231,0.002084,0.08544921875,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,1,,,
112,fm1,0.000436,106459.33014354069,1190.4761904761906,0.011365825420341216,0.0021079999999999996,92105.26315789476,0.0016719999999999999,0.0263671875,cf1,0.0021079999999999996,106913.8555896292,139.35340022296543,0.01994957903006304,0.016456000000000002,106774.4633398383,0.014348,0.04412841796875,fm2,0.016456000000000002,95744.68085106382,816.9934640522874,0.008730690017431769,0.0189,91243.86252045826,0.002444,0.025421142578125,segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp,-10,Aditya_2018-08-17_01_40,2,,,
113,fm1,0.0007559999999999999,105867.34693877553,2525.252525252525,0.03974927024847138,0.0015400000000000001,100765.30612244901,0.000784,0.076446533203125,cf1,0.0015400000000000001,108464.4601193706,54.25347222222222,0.09845407289976817,0.0384,108247.4226804124,0.036860000000000004,0.234039306640625,fm2,0.0384,107329.84293193721,2604.1666666666665,0.02599514223315782,0.039164,103403.14136125657,0.0007639999999999999,0.047943115234375,segment_matching_annotaudio_Aditya_2018-08-17_01_45_hp,-10,Aditya_2018-08-17_01_45,1,,,
114,fm1,0.000292,107677.90262172284,1865.6716417910445,0.020276490718423183,0.0013599999999999999,104868.91385767794,0.001068,0.048553466796875,cf1,0.0013599999999999999,109913.43432661897,83.22237017310253,0.04728678437974849,0.025388,109746.96187780924,0.024028,0.0892333984375,fm2,0.025388,110742.7055702918,1322.7513227513227,0.015922998282873427,0.026895999999999996,106100.79575596817,0.001508,0.0406494140625,segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp,-10,Aditya_2018-08-17_01_46,2,,,
115,fm1,0.000608,109631.1475409836,2032.520325203252,0.050914640435515926,0.001584,103483.60655737708,0.000976,0.09857177734375,cf1,0.001584,110465.11627906977,145.26438117373618,0.13767548540664395,0.015344,110319.76744186047,0.01376,0.2410888671875,fm2,0.015344,107857.14285714287,1420.4545454545455,0.11693721017845665,0.016744,95000.0,0.0014,0.250213623046875,segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp,-10,Aditya_2018-08-17_01_47,1,,,
116,fm1,0.00046399999999999995,108108.10810810812,1497.005988023952,0.02128866640762874,0.001796,99849.84984984988,0.001332,0.03729248046875,cf1,0.001796,109665.07177033494,47.837734404898576,0.055414503704399,0.043595999999999996,109641.14832535882,0.0418,0.13397216796875,fm2,0.043595999999999996,107894.73684210527,1748.2517482517483,0.024718558517141838,0.044736,100000.0,0.00114,0.04656982421875,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,
117,,,,,,,,,,cf1,0.001168,106139.55595831445,113.22463768115942,0.03766645969895062,0.018824,105969.64204802901,0.017656,0.073272705078125,fm1,0.018824,105805.24344569287,932.8358208955223,0.029255298098861886,0.02096,89887.64044943823,0.002136,0.09185791015625,segment_matching_annotaudio_Aditya_2018-08-17_01_60_hp,-10,Aditya_2018-08-17_01_60,3,,,
118,fm1,4e-05,101918.46522781775,1196.1722488038274,0.005066981665057611,0.0017079999999999999,91726.61870503596,0.001668,0.01080322265625,cf1,0.0017079999999999999,104019.37680020947,130.89005235602093,0.014468259108317094,0.016984,103953.9146373396,0.015276,0.031524658203125,fm2,0.016984,103515.625,1295.3367875647666,0.0051214305713331455,0.01852,93098.95833333331,0.001536,0.01214599609375,segment_matching_annotaudio_Aditya_2018-08-17_01_65_hp,-10,Aditya_2018-08-17_01_65,1,,,
119,,,,,,,,,,cf1,0.000336,105092.5925925926,154.2257865515114,0.043181442192797376,0.013296,104861.11111111114,0.01296,0.097015380859375,fm1,0.013296,103180.47337278107,737.4631268436577,0.05125809221035818,0.016,90976.33136094674,0.002704,0.11785888671875,segment_matching_annotaudio_Aditya_2018-08-17_01_75_hp,-10,Aditya_2018-08-17_01_75,2,,,
